2.4	0.892	0.0364	0.03798474900172507817283516758760470325787549224689494508863518239354316655319143896171309113199175861546571038202182616732683567566761288963286383348412043381205869883246958754843044861326404297615058591361330046269887868419510181385136431048805
2.4	0.892	0.0366	0.03795985215992756982760566617637653163048369425773281025569157105646550031682878732636717021956865125124597165070534180652867186441111955142206494824513073353441377807963310182697911805457165905085826259089174248367589064589596376236995595751079
2.4	0.892	0.0368	0.03793482388383604565170234242778464784529830646361492015052433193702301856608699116896735129923051242735102390943795735826388266073984722032154184661203349037981448748080993118002003374912535392160667121173136263695063442341846420662085095663383
2.4	0.892	0.037	0.03790966425532098756225894823254654058496538189605514079949415210653323324991101068691032531951853779965776379227835831146808157241731500339699033425842026941360011773098909133564981199348193077133653484063525525066356831859659241534626396269063
2.4	0.894	0.035	0.02552295746320961291489899020655793916572827461003981358064267297200557394307643048619774915960319546647138096498112962164066740177407996510737405260390165739316951474353800568169098002824173560601888501389681152784462279261582377806738887633268
2.4	0.894	0.0352	0.02550686499899219448749282364797181175007936477811630871399506926080473314134744341714836465121345012455828842297502551978895357461600626416540333160127665449074512850275621325491395687484635418727782064386814678796532261963926574516371119146778
2.4	0.894	0.0354	0.02549068393812048280814070947268632955627252226713698661387035004383811477025288873782319755946227481560962539191419452045749773586679761207420062056147288064477866754178926216002274091003986126514997492010507861831500274462292880020305136946132
2.4	0.894	0.0356	0.02547441433347868986325043506062837661612328437497246310017384171404704503335527576682992441715342945609703171426352864991332846957931082346851898992290596710495208005717130223642661057300510137123382167060348749795512790172489243542790368674181
2.4	0.894	0.0358	0.02545805623825273306458259697905876577392296106585730773727114348609498183965696614114009862441429227710182628226460420511461950499203939418718573428466688102869119582663487814983866103134601351852250214990406213218515311775904905824151976915446
2.4	0.894	0.036	0.02544160970593027168372648092705729167223227128332872474345706910973135193812525801058404173433901042789561866334704039656463103432517360665064400198339809162742874605171144389525207262781772401735697384222062524393644794163765683899498849471002
2.4	0.894	0.0362	0.0254250747903007435275407309366003221026107676661774023456595408761436633333328596343219324165200691345564116095427361516322513667674753165061529138603905856371264816476880105341585928741472450892481561156740416449551985964899690462228296206229
2.4	0.894	0.0364	0.02540845154545540185519612481294153766135090449588100582258015608791979751998743550688624665626479603690545491901013863375054826126745064376497522612469897221260022161433671382792755468486636804572148773909005612391231846892760258975878590294959
2.4	0.894	0.0366	0.02539174002578735253746421742363674715529938396182321828003707728366779847838270087523473557717175781049278817295383846905070773302750197453614280617673411642653131746084794676065294197420799358870578859282103679096878962816714369462399180005517
2.4	0.894	0.0368	0.02537494028599159145890506659641214494504615314859078328549054601342215746115033089688981756652019673598331973221053382168802762051496508902990956457740230468490317502084232034339054248771280236812180262590766045787105989849110554783465944742103
2.4	0.894	0.037	0.02535805238106504216361960988816501109335246404836987906375131376311620938826007965136698712755275019191424067958822692649302450825470424450289138950885938337521613420038014120481027599781993587600918277856952017757601743590725774005955101445718
2.4	0.896	0.035	0.01922637618259036431125118538785358343251979955092249237444962183555703570962297781935342558324896621868609796000535369007504715882707340220634552218632004792290660406766022453486450787970101754242135117043920806024976714617616748282578799011691
2.4	0.896	0.0352	0.01921421277312741580275923677497529680181751537973448393531011074974046736791076033640582989742279417626899794228824420712405505093210279436967886020706787917838283245355378163080356334913091665620858402957744280525926556649133692183529190167773
2.4	0.896	0.0354	0.01920198240010869447007125750712724401211027204611802214964962826759017909465120883117902733197054356624870805254051895312674521492271331866122206074502733127267519511108456449257201573359479680847863011874657269407239039536537316186279507098703
2.4	0.896	0.0356	0.01918968510353737815347559335517392074906526440845318008298932087643237031566091141491884465865609682967599667796227692313335208791491952838585979768691255330822501040839304974389357753179246770799017521094444929514254717307801054261237170977798
2.4	0.896	0.0358	0.01917732092364487516182082368481332249322758239493951594140519144062076378279774958044479300286487615281933356629766650480561503603734877896607191864075792911895474126442617176432951778477424936811204728590387410625454111279121282491035768290786
2.4	0.896	0.036	0.01916488990089085203413777945745407822718126318641225280907779382741523365957584920503862364744174152554302252259339435875617455960943518067986710114273231686081792652281880461180563697915954906307842133506007596647862117763731168085973474412883
2.4	0.896	0.0362	0.01915239207596326148481831599768721278156857518811609496829655946592697223782269829642946187300307399587706527991686483100028379206732676466797132766735800186800152520729569975911910551405766051230927608898240702493028168338887499771597233367605
2.4	0.896	0.0364	0.01913982748977837053283563592865505627968168055195176946625308177709170767392949688820786449954303557974143038210202174495467809653975895918505218749639498256434087640265696671377713147524701408236628065325679226887354277741985925825795880842381
2.4	0.896	0.0366	0.01912719618348078881549605117299029203550141835235377721385760534223505184039105350105417973464112665544293480555261692869836934557403875340664016688229749377043776320290138024436411821593545523304101827422460463010933840302409348297666591975117
2.4	0.896	0.0368	0.019114498198443497087219448568747285316977787045339354499291882887965511888403002402090729349022672825777918956256398235505712947321709861662241202171996426350931942649019434927666998341718326186635040718127034794473499832872116406178444416224
2.4	0.896	0.037	0.01910173357626787590385527817824101870440134370488425953406376331932950441364164565510710196344207961314829725480072565352339503775175349809650796313588448623209639066996540283477912040353309292729472091975671758172918725350222597768457354267578
2.4	0.898	0.035	0.01545534757824315077897785248248654564783613103096156720966664856385024363524205796673550315712642542267904680962768131043730689833629425158824558399569075148821517884072113416925749675040751575457158558652399582163731972949382956476253562443701
2.4	0.898	0.0352	0.01544553747935551628615379011828530375568134129715401626889300485944171718270478970372654202724658668069611742064495902505434317891868627502169240591199624720852343244217468627065987322664143307139712843623781605249664344219551399876131117232456
2.4	0.898	0.0354	0.0154356733740908907830365724077848091078242874080403647355377438830178957836765262963684248209951586856074273887899205791927687259253366016011234392596568596718429275641674674784837716712717890679397025814844817559178999198555846842555749699352
2.4	0.898	0.0356	0.01542575529473763443870840913796064695461992986625729251297507954506453623165231015029535661575347723448685484601640429475035929510709031917541733279238229842516587433943915672812701283402308693399655657061277210230777321956441628812966411286965
2.4	0.898	0.0358	0.01541578327376833177418713069819731827809633266315199401522316350915528225042064645541426555674177097329170702709736377919394609236326390334351729046541727578326704489680963812454114213805205271390851741674857200138619819842437168237356979874191
2.4	0.898	0.036	0.0154057573438398142318160343104037489259295528475046643394981287286097000739973427687553575330272379360862122531695720690094039701375784595563224894182198562918230291592413557387611509683888015439207950477577642910394216516051364314622656486748
2.4	0.898	0.0362	0.01539567753779318289384169680258271281690000082307023778043513134108601593741501824118011042989193667984066212281674033895945204191430938837128749253177974088060964282325299963602859007019298070847708186360236183464787432400636653112653195150181
2.4	0.898	0.0364	0.01538554388865383135057325393371664349566169424051259493643219728454028874796749426274793119164014617648848368533627909849736242734155509564215353132599038336368549791459235317951512017132058300084699526233016938818269466873533169740389027161009
2.4	0.898	0.0366	0.01537535642963146871852093508802735646151152874261149539467033092911312773866718204657520251639800465516067442354207405830620926816271432531626805299050522090245567430492873426356795680831677029442943672600880236582671781739847347149584882569208
2.4	0.898	0.0368	0.01536511519412014280891777672354915009936984247293714978658695257896865485942024802927023034925074166706226680480442471225822342600125408027811331147554872565715879759526372521489579924513030555230597221490039065222337035616047262468533338303937
2.4	0.898	0.037	0.01535482021569826344703631743362678017268183526673828337965123158785480562834100791754130318499800803957373811660288881546139951500762557222490902314923560108970787180622220394789418999009005974910903543350599504067567117355697503084237844651014
2.4	0.9	0.035	0.01294466634847130958768758231654431041384279223072155457133964058202736280723041623092446439390628325273387378812082201553328788265257836514132822238254264326855469375370176668313831896366579159570806208589525573144424101727314394856746264367383
2.4	0.9	0.0352	0.01293642320026550257931152617985229791524198227879178951151366976962092433715824199228808155342480413651721081383674508269069215739459016245449411450168062512210045486127386262577462662019216200385873040756703812260487037731245913810985981251394
2.4	0.9	0.0354	0.01292813467322795397635823343805122299466069102581120024553238396671942957579588863001608998066255100722710063104689584093896013932120126581118692754071872243544988787215046029558240555145316614732135210612526636531535303028129568011031597338822
2.4	0.9	0.0356	0.01291980079451036189191103660257133421688382716624786027820034974199169835628751833443329858009902048234974669811846838162197182301296273897612648447333195122247746483945748455198762133351875526747853883347149459665756486199129066690887020014686
2.4	0.9	0.0358	0.01291142159141934884379600683840780760245429139866476475798539294247067200849032486770709008973270743797568078288248818700982028167804491617618000514789774256182660829488994962290416850233472346291413563223802667476865464393398716431243305006681
2.4	0.9	0.036	0.01290299709141648086871147276458257267419892270567571416271322998425013696445340741605180174182046885998239047590334607416258889704833545379393636493370281503297019546198240279740993037200743740745830473459408200856502586636471293628667993750203
2.4	0.9	0.0362	0.01289452732211828676267426629418664842617663250420839032699738233804113073619348995899548796014365012475386349248200341864674506511851918900839161803563358135758335992149275540174101021865594552337182761729883809497122902755260656892605163920399
2.4	0.9	0.0364	0.01288601231129627744811545541461302460349062921988345005950028070028827299235588825630444450901708408637854544011952098447311767134019940724575177108276347779941827986401479754841148936696714388804374654458033156875106529499649434470083166841427
2.4	0.9	0.0366	0.01287745208687696546796208058605668738935277994601336856974195611857881457942256226734830062688344317787003251705619578418436991227028223883525656103091885388625172008187963942549842376174169419404381849955940143784276114742524964394445962676841
2.4	0.9	0.0368	0.012868846676941884607046722227565684428569568319204066780417705659568164434393796516971765166930167660793230686982308393844522144955912681197705945200833086107752275592049719896743486504685538495657551967552931414912547594196267588268739345616
2.4	0.9	0.037	0.01286019610972760964119349191741916865421831860193196537424894557364430350629953758702390931551709444582840596792089248190780062167388945403007208502954781520012296498944796109085637152467156744804638737440292077144559331608041057414730669485436
2.4	0.902	0.035	0.01115329063676727699836667784842060772628395694863426492312437930545515088432914929669566089890795660531875744634556526240193231176894110244749515447398367201366942897917769927376580991959967859213436310580172773343526327713777091271074171860524
2.4	0.902	0.0352	0.01114616564463351238380856926302079912992184705257544289405732834233788795024341556460889938815547398342039918381669204665804497645299818023960096538981215498516710582013303455802906926446031437753302982925351215996072269684844506131138880944635
2.4	0.902	0.0354	0.01113900143018695616246527323620537353567796017291978396595998961047824210092525093435991888039075000391173719230462757996861333844757924202665040415007971495751169646030850162029244274179067093481902229300779197016245973892616828812611491049923
2.4	0.902	0.0356	0.01113179801691406479631873010080812993046176549060221665982412410662010398842159704554856175345020168480388714162459837437884505774539806490432093144343496120374845494246036978571547755946978753251220623608253165036063515447707470534284210595582
2.4	0.902	0.0358	0.01112455542843531239781561000109580814285799361578069007620528865251973783999208506151760255185033178894571977016596131303699745298528639764971424016891594297420393035129925153556035798307720864757899033993405210642946348585764390047834051791372
2.4	0.902	0.036	0.01111727368850520738006998748792730503729048817235353104545081760740871477569558120270786528979023935102121230728087981349145795371577477911902845768553921407293733397433162572156452945226578299220867913678357703473561301733801669227747246618171
2.4	0.902	0.0362	0.01110995282101230921707346700053496415068353667386698939871285962391755683249090926359179743082108004120876434835307292428339668103862546638493665764995983934524470219047935258874777567991589337311820839916044401342615697471861965827635879887956
2.4	0.902	0.0364	0.01110259284997924531420221849009733541746817983257189877739900128521607557541300853539127407619521394715697636130085680826322809155193290892219827295763325221779856373270147209919561528727437313221632737010613036645197215940808569546474235084358
2.4	0.902	0.0366	0.01109519379956272798931376275278246232185028082521072831736319774432166087054183439178389084925555214246238409624004006218141403522022477879739087544823826424421093800325661522035810305198370095111049578749497598204722430208137058858633686672146
2.4	0.902	0.0368	0.01108775569405357156473107113782841673910750394282529270524216263849608755032557930421865559903040331243221773688516394548316897740018836645362846523236076140296914570125825171113916982674531432682979176029883001815410558553067404344339602134792
2.4	0.902	0.037	0.01108027855787670957041751503867901428625937862943033386374706152168257020348064872499099207398469877676032357653511036453196553063416815246132126333912017815100110529296971941900937973888743487074033645673529809006227604607451611907073455897087
2.4	0.904	0.035	0.00981108826075818570510069880976229474254351057578312114821850694187374841104866919394544912099279717513653627433117560512182663711851960610585192700979626993589583548913176289880116921724452839682327912083758890501816540652208957811356250904954
2.4	0.904	0.0352	0.00980480116980453265773256454979209746958203259350624712193065095933776426980975698853765759456393215043470355829437735061366284622066144574434346040703229725682903323426741857073410205947333893184511225111963084267491041558078326945129515768648
2.4	0.904	0.0354	0.00979847946999684235522974790199298650938557534089916491919456878801884654038333888151874859048552592841281247939934891757065420364023445531632199040958307938448002454935555935929299879180825211095037327139640883353460768250921321843824069003484
2.4	0.904	0.0356	0.00979212318207517897879744547763385040852701778374629814080298826563271470590447535110467310739644299790711014883025605590832057748153257514777895766419071313066784938863783950726894644324774417481997919427787614084590612329709159440605271159191
2.4	0.904	0.0358	0.00978573232689795885426239256909356529106149460681649314884317145812054255117931004070094430320610401465230819614195234993551206732442512004575038388206706596988837317539619968683041416466082669071921786002271829690916290717197562119707141232226
2.4	0.904	0.036	0.00977930692544196525740010772707577545623635859654435598938455444494120534371188191568801215933445141904398740073087601026716490801021660805093305677186335518115463956383484189209833783136755900514565192673238033676469534661708085806310158993726
2.4	0.904	0.0362	0.00977284699880236331705803788605644729349670073394160574015387016512612621487296669870975166921813411322951031759458584474785490341339842324462706500761778119240457884314116485783318121271845574858621593334147568188595501812858015774407563011898
2.4	0.904	0.0364	0.00976635256819271501633165364217794093034889460594304230914467555544216725050787318502962184749063755754113286551005836862397375212168519073764079845536254123785383819501658916684663207926533540070459235877407683313752161069987721015995654057277
2.4	0.904	0.0366	0.00975982365494499429205364524074778998687316877330334449720054140219707008727407844874478258047180223045060753255953765044351561569796655609325985931132769999774198411941768246215874335680439409705260463052887820433747452937446409445728249172939
2.4	0.904	0.0368	0.00975326028050960223286065782904601286006546663100379504426251318456836801263991046625988100073826194728466666782993352847904507897835915433875081599854804054588644376066344414217838802072808844927098276071282633982069285211967714908780948945398
2.4	0.904	0.037	0.00974666246645538237610738050965327469940398562557883906445318069595017556256795507450416079054774882995785806979429149445702273730493439933846267950549308441846175604199760570061079347273772956361524900723559741893851794121753397150199645730794
2.4	0.906	0.035	0.00876813876412783567909439708389239148067035084440225765780726987219917674819714226052850075811780341073043644790706586332749369944622597326039428866831772655631911939049639340937268601129484296869708835748181907107835933428620865721577680773208
2.4	0.906	0.0352	0.0087625028568607114183550476717264707703752765486017061662378992500860850180799368153059585747264627766446701083854789398241083192491759624209793639042954588153010294371465999280397972149652459277525471710589348409951287538313225281780399483722
2.4	0.906	0.0354	0.00875683592614749195374234309426926916481009906553426373213063976649686058723405560392243300860891197513756994928160843709828385449935432966890810682991362142335910056765040164923374671485422222967056363280731824205366740775078426831154509180162
2.4	0.906	0.0356	0.00875113799059402877234743021176643176203480950401487539008517161931956788592556938161307003031742857306834302883879888868777320173985662748205190159609105629837689030013761315247597229376247252912009015287678774568362297112584298963139298827397
2.4	0.906	0.0358	0.00874540906891235196004281579580243547585706784644433324885890133438956161874311353590543880184402528087205938680121328223193305533177120525992058756148844135762715503260930107705806857996854502549982650952569716430388870865103254477969721844917
2.4	0.906	0.036	0.00873964917992068357437427293177535521756276698563194128143509933517379572347364004206797210555353018018494012791771593567580768252836313380401823640877018885859483510732166690080660094282163798473657089424975005218204034838855707256292647844348
2.4	0.906	0.0362	0.00873385834254345110576720605298550853803104714530833443424075267039609793444452235055587498334452384724561631771348901455442983777146168273714510681238351252706737846326414765588025634925187343293851266729071760466453183213837230519250293329991
2.4	0.906	0.0364	0.00872803657581130102727937124322870022633388459495382665836033675143226658847200350657470658546861526859034115919126008547184649183207498553968651765885539363282155697762512216407911455004553822258105805024416021849543228213535822887559161786109
2.4	0.906	0.0366	0.00872218389886111243313473469425153237645772812052140032423020384168033339856230492858854825300992917977225350187252529137168817900398922213181487737604033430446587858233162135277546687046257657324560391042706987773269396660724873669980278964778
2.4	0.906	0.0368	0.00871630033093601076627720202918371484181895105069073732048262800013065218450675706519853703170640010708893757832744868540434942840207872938248228048834078787967121978825104008597529728755655535976864684711602958100708555274754298406352462973723
2.4	0.906	0.037	0.00871038589138538163518786533186297876080642009597286419871769328713124121621211216359162625401305814338280940291945916068281856192567011960421310714032225787398111611084209473288621846415277412132571048217720928919471865676484121492882130505826
2.4	0.908	0.035	0.00793455835151740720221585706430232690464600027764421835413172290840090605469984991120008423227385121327092318587191788294880944258725208935558269325092352090707141377290814637203348915769859280324280489232895714364737052862274177446283529150393
2.4	0.908	0.0352	0.0079294429898627590195842090789545241312559550074277256282906226259404617886609290793187287425736770201189658046229461976130127642867366313660485227403746218645598705067660834947577107705264241972996420627743040501704789291408540161540509001443
2.4	0.908	0.0354	0.00792429947088791906073653601465558825631994539067593818147925383082264870495288133954923528823490075449454402430024616491440111563200073809023283727856372737226112595782396362707161394331342772156002113345940720605357008288433477442641223202302
2.4	0.908	0.0356	0.00791912781149284497191065404542423407506998736927416153441761703245066578498406641907566241347370913520922972837318616650557125072817939824373719886134347186185009842427500360136457840185132111332461489970887628608486659366911368676171891566212
2.4	0.908	0.0358	0.00791392802867394264431696848650931762846426775915700057733994589478584617457861741950077012609437347695700052612228499858999134066130801292448476381835224229431394811846609454292370523897045485696912936995165209868375135620986803108013794620361
2.4	0.908	0.036	0.00790870013952407844316382387477436201344444862088728412833548320433611610600634059509967232863760698457914333469940639772551404205867877729351082688551322632342251271459305873690917626411272147518331339236668726122266247534128002790225736490318
2.4	0.908	0.0362	0.00790344416123259151742604061921583266567722958758510320203562012427778684528315717920291196481945225708874307742941318347825535630647134856571068571649873064201838470169038388398248914079328179063074333199139499635484304374144522871033210307292
2.4	0.908	0.0364	0.00789816011108530619056845966407627388969879324499616988981443435722646112662476150969806503395630751858169389761354279683531914770832896217742692019496264528908373449348911044833906626684901933752380190250522740929460098337554816810403140538033
2.4	0.908	0.0366	0.00789284800646454443243903335130507724559392420907372560435562142864552273098933632827979081726692248157223199710554569984855902517700409400889668385522946187318545641718773226935767820601316872893270904325061713074654176427287332465354823641507
2.4	0.908	0.0368	0.00788750786484913841254968146426037198997353440437877158624063782429222322218327143238983646147896012048781151739384319860589263914256632492748800994281379222892403691510843694494191333286006333016667984904294782649380460408715868769176381313289
2.4	0.908	0.037	0.00788213970381444313496767660882136020480501608685324661507322748363203328042619930822800095762720338273508897591196725581349969561130268674991373270367691362653382074515485851173081701901128210789095955371151313049633066875596258296981429953611
2.4	0.91	0.035	0.007253181942132763226082689996852864801884715041411356577078379079662299111631899358120004648205917635055704776239998408822054766897240432518456620212897166330137922663722903081976962143586192195294506175199397095518482640182208553490516387492924
2.4	0.91	0.0352	0.00724849215363222379524040927141490490817467755781754098860713843195624231960581102894825609815442630877683902548979345025486470812692941190673267937467672493434192143066088268042647387213607897463095648565811242165452006645123811029115664968545
2.4	0.91	0.0354	0.00724377655102737368933940822690607543337538814576670652544497978640796570148781162018514723233450936821321921828859697859227483093053598578725379838854569336529241664281957514731995875232778928010110954778433585367648694812048821580940036956477
2.4	0.91	0.0356	0.00723903514982366315778460660735979568809469276748903831598942460303276011899060152205530249368576720218836777455047896011189399066026094461095472323724603206464296200036845818822876060621244433065661415563926366454147076514229785409814527103451
2.4	0.91	0.0358	0.00723426796561503653397885473328211934042786065542133228619736784229921751843515714481493381778976986428955240874458647583730736606822322654393576117040359906313967821968687450717160465312655840747987207956355191294075883752103079705528997861775
2.4	0.91	0.036	0.00722947501408394353027076912799359834947686617534828091544618951203041814839849670310153245305255916205244175994618152314587781958047116601774979112102798632829820867088494898234428240743351968742101965889506579957609983770028340923635309518681
2.4	0.91	0.0362	0.007224656311001350607463187382066077650251642292999495993995126105786743370828302926459960810564605689263082117419477501975262573571553548359457629887194036863390603796455297429422940879632071991465371656161738541337479939440520774454581401988777
2.4	0.91	0.0364	0.00721981187222675241907768052788069991364396212871911302513309336304361721323881497882592873170640093773371174823513515185767935119420630074361079937881926809341080042174738243066445302126554075975278444311799250437404695648643307692884860196082
2.4	0.91	0.0366	0.00721494171370818333057314125603375414684987316609859771906954991349678836908618427432396279663309376852858519631755732245354753177578587987475714180695664486024960983540727771372035931255485420893534686512490749480826818256767186133488993148345
2.4	0.91	0.0368	0.00721004585148222901371992827163918114731777173478158879696705208482577228738033109398737967414828474659866578254839301908934776790826446036404919425212256390239084082822187068021931898668485445159784821877728248522165263835246395985275021616986
2.4	0.91	0.037	0.007205124301674038116335290752398862893686704749521774476285264249251112334340877593429188522220820941845199497750562417322281987501031547144369933471314180742600683901827104631292857750725677924307857626088962690895756122886472230147822921058502
2.456	0.89	0.035	0.01608383159360405420658024051194083787110475628726243911716867254345146172945275408401695801862708923821182941244627119363240099126641608887533475867461244574687950360637318861360529752400029636641600338372201348956458244711442967079699582459212
2.456	0.89	0.0352	0.01607329437812985326205912746838548610432716190170868327423578809275469893219268988508461021653308845407048020015862523098208562232990544731566177182238626187583778219466501244347301805581057348055367694517242195742982612301274957153592338948975
2.456	0.89	0.0354	0.01606269924104830877910592971248257827843896253972045127843656018687829353334784392479242283171910453035840340621313912518077483511868534222860979313058946139929227109258000356781900099648447078765174581999827625852285613226588643191859491367402
2.456	0.89	0.0356	0.01605204621855069746128623222301895078188496915543050880765888840858962464831391316541352875774361061835363570173059206913812490059206177672828964729608265528842688924034979167282417890209106585003151727162388836133041672033098119669215406909016
2.456	0.89	0.0358	0.0160413353470351652630690549788866029005628073265098887983992105636935497478261226151735340844334199439730786484109600126801955667854420276668392347084245004111874226808773177512413656084049369592162053111151503262438805357513706737353520421063
2.456	0.89	0.036	0.01603056666310675926839119165946199472622357004730696091026667443779430928753682606478799175871177904164359257815559102299393239738601319258069556356386855041925881693095431431272046902101191761119331741857436709560984409065515791471977547897807
2.456	0.89	0.0362	0.01601974020357745977940290097144876763551605851832728543763244244808230116621368456238872901852421094942942420960297388336943196853025515131244006065841037344269429114146447227654987117182136372237410605428186327753498893256239332510034341016478
2.456	0.89	0.0364	0.01600885600546621261597329650200989431637258594830212669479038620430505926688414638940716526124334991610027508828811062570803795437132424102840003366146527135167382556688425588462108538067741963797977566921812401246083152661785919824124234962556
2.456	0.89	0.0366	0.01599791410599896162654691280952214382103416195066074289974308701150370795228505833265439218284749735358558862252545872838056880834970201439990007436768543137041100330427076690562970768063400491464368842416910118376018927009024536035285324347949
2.456	0.89	0.0368	0.0159869145426086814109552404179061597103189979159428846998320270551129504557079017018064020507614640613296271356771258743308835760690728956132621772863854048049311099486553432307697463608636455449926251006926879105698014095423973783510030583259
2.456	0.89	0.037	0.01597585735293541025579756179075795980470730285734544002769945682079550141170412106293651622041308955260343384169115613877870702280903224289269014994790735851807812610045375998219171649576682172562326790636086732692095168070384427607235733891411
2.456	0.892	0.035	0.01363141152293155810086499490139713803217524481018855962289197678791210767978115490905884823945517256385362971873917466507062309268474699600437212073845946499404659052067004796362099371912952974242412828424672788871750505904045063401161491479479
2.456	0.892	0.0352	0.01362245306822364177735328963495846838205406235468503183836803614518055976185252395762420835601784501970366403036430544351712750286283868105837807862861757898969940121869078219955344388456144297908716171328074789974210187733922985436090433737237
2.456	0.892	0.0354	0.01361344537150830468066708716730464744754036020013665095790496916893657387133282458762426146162387958184903892953936000320484979009006840086141671804976049009484155026967431123831461269413521247328450517053175689015670397261783129944582918628244
2.456	0.892	0.0356	0.01360438846357811580437530834864641885295177436223470361528207834514871913571350441138377118293046377483917896926310176833170272000100742351209251719818574936748042356350967035286588258814894368887790095998775451543189565622450704862044933399168
2.456	0.892	0.0358	0.01359528237540166315612603468913798425629811322766477024606095321382623468504555748118339907845061056377991642113027052875283473032708834241512931160230516161422978770188730877323746865100201292904227430808784955982958584788377044576706547598442
2.456	0.892	0.036	0.01358612713812358103382614806762707519632201858780393547371342549821765516163487341048819460145602804134270302578267884668871245517917815614257650787698891219523579356042817267989217754422612560450167921685027050280633444816936032493331766209194
2.456	0.892	0.0362	0.01357692278306457748164214061281531609821762143155750862608486237487887270085698338988862261060500375182472599756430152989967332550300872365413256392281921894790152829675913665796859661049203090283019554546524611220889183436234985559413067770686
2.456	0.892	0.0364	0.0135676693417214619263171940969855777954996784718543996142140539227045601146303838221458814804371121169989602145485096322391209700456432706581870551434944673518254148975718746303336059960974175746838359053662551451423558942184460588205375142341
2.456	0.892	0.0366	0.01355836684576717299431080135485349978329023558725619843836072786274533064348089869308617471828965455945230778493470950874974654871027421805697707201916744005334927705806676995894567008952023156865669563285382008615802268896333682577788273455135
2.456	0.892	0.0368	0.01354901532705080651027760871319884734549434914870693388587216843939806446720822112132102938428483589898361340911548887005389277212461370095630136946822226825235323237153798898118565133036877727658211399075453081550636898734083059881220117967424
2.456	0.892	0.037	0.01353961481759764367741098498175023658758528182982509095967438599177451878889814181733927672211305336410428190222159358039095788408190321876381148235493636016946453672389714983970815299155095353852322524706626446947646304532941230884574150225901
