tPlunge     logmu     logM     ePlunge     nuPlunge     gamPlunge     phiPlunge     costhetaSky     phiSky     cosLambda     alpPlunge     SMBHspin     costhetaSpin     phiSpin     Zeta     SMBHQuad      SNRI     SNRII     SNR_tot   
45538499.4228    -8.47937753527    -0.518880351772    0.172830071147    0.0307886469767    1.94711396588    4.81759614994    -0.104937608122    5.68786503188    0.160005600744    4.5613617958    0.974    0.924123161408    0.000866678679775    7.17042962631e-23    0.0    1.62633053004    1.79291180884    2.420637054  
50402883.4193    -8.74918226421    -0.359483219376    0.160976389345    0.0289820218674    3.33506448013    3.60964329771    0.397290056544    0.851381766612    0.237796191198    1.74886204613    0.9916    -0.679590945865    2.55398694336    8.60560743161e-23    0.0    3.4575708414    3.31084716158    4.78711865851  
1033153.01652    -9.16524748874    2.02992123339    0.0528413327683    0.00533991857976    0.465578715384    5.27024329253    0.790916281667    3.6921809596    0.69685016663    5.45634957813    0.9971    -0.910077789739    1.91434712308    1.32307693584e-22    0.0    15.6995330755    15.9092730822    22.3512932242  
26785144.3775    -8.52543016464    2.68516587762    0.115724492039    0.00358153732084    5.66768623605    4.14327112713    -0.9877733207    2.88489077291    0.991418696292    4.14192550708    0.9767    0.817400082277    5.94793849575    7.37039984221e-23    0.0    25.1536381151    25.1902234149    35.5984952788  
28957692.8613    -8.79425396378    0.972160708159    0.0271768688421    0.0194582780193    1.43620881776    1.31994185244    0.61975917368    2.40526787587    0.808263101567    2.27792798581    0.996    -0.944758978354    2.61883475674    8.92354895228e-23    0.0    13.7062600329    13.1399948346    18.9873912991  
51015887.3297    -8.37612262588    2.0278778583    0.115029015834    0.00427504096907    5.68195884592    2.23070348594    0.268870756107    2.20155252017    0.639383604596    0.349003742669    0.969    0.9431102466    5.38311931809    6.77226852393e-23    0.0    9.14523505933    11.8371068906    14.9583563212  
26434634.2182    -8.61741106943    -0.100839585973    0.00854173442599    0.0414502222439    2.71423253001    3.05524407398    0.572887480601    5.99615153082    0.692967055032    5.14364340697    0.9891    0.916869971359    3.61340131484    7.81913163672e-23    0.0    5.56192791046    6.27656335748    8.38631561901  
40109626.681    -8.75254214791    -2.64447467172    0.1627749387    0.900484283318    1.31695678154    2.65044011261    -0.603062309523    0.261206962106    0.877726350059    0.0292524639823    0.998    0.757130326817    5.44221077504    8.62849951788e-23    0.0    0.0    0.0    0.0  
49648041.1965    -9.2487253158    -0.271867072252    0.0572427731699    0.0656140168765    4.49655957307    1.68590649643    0.24761687824    1.00594122934    0.992110151835    3.3778605076    0.9718    -0.915597118453    3.58891767453    1.49411852249e-22    0.0    14.1639369824    15.1011276753    20.7041340777  
2131120.75439    -8.6581105658    0.622228392999    0.189380285868    0.0090529144232    0.61987960315    3.41018327933    -0.538224990901    0.621468551059    0.0714354307707    5.74018013621    0.9716    -0.92646806583    5.73432790055    8.04197223084e-23    0.0    6.00091674123    6.24461568007    8.66061353063  
9267135.96494    -9.24494497924    -1.07583358632    0.165191007652    0.120615363155    3.28338701267    0.833332813671    0.898068837628    0.637292980738    0.771246014997    5.80261563739    0.9733    0.875446111849    1.81078351166    1.48534581869e-22    0.0    2.38383514257    2.0849599609    3.16697458555  
30094155.0122    -8.62684755307    1.88514417198    0.00844976114855    0.00260593963736    5.66310251458    4.94582178776    -0.0948113725258    0.656371258173    0.174301462442    3.92612205854    0.971    0.0240238545157    5.77327745221    7.86918614497e-23    0.0    11.4430036347    13.8899945953    17.9965074957  
53427466.176    -9.37792292812    0.286487224195    0.0789144146844    0.0240694969795    4.35665635403    2.20003166941    -0.34464729317    3.95072457671    0.584120714746    4.53145873816    0.9926    0.020351838192    0.348244406338    1.87173880497e-22    0.0    26.9980208712    27.8817898873    38.8109177716  
60425164.1875    -9.6722666275    0.659202426257    0.0610342394501    0.0162084122884    6.17926307015    5.93034111691    0.678072666247    3.13332985515    0.599195871661    3.39350305105    0.9821    -0.454359099298    5.37498101032    4.31334832938e-22    0.0    76.7596039208    75.6159001127    107.748787204  
2175291.27747    -8.47982819407    1.90091618067    0.153519465536    0.00331400652428    0.229597621768    3.94696349475    0.549429733599    2.22586288691    0.335274262384    1.05612634167    0.9769    -0.319806460816    3.59924339704    7.17232138671e-23    0.0    8.36885940966    7.40361410617    11.1736882743  
36027427.6978    -8.3862038548    3.29204721985    0.0156087981181    0.000813277875101    4.16598509421    3.36520970327    -0.350220646169    2.04253952076    0.368687193739    6.08786722211    0.9813    -0.220139780325    3.86478687127    6.8083618252e-23    0.0    8.61793047426    11.4359192553    14.3195312379  
1552071.4277    -8.47587407558    2.06121582698    0.0999655486067    0.00200639400826    4.84068430195    1.45792533247    -0.405162505582    5.00382132655    0.0309913636314    4.78213288398    0.9846    -0.420889815984    6.21394498066    7.15587895749e-23    0.0    5.34452504867    3.36091453064    6.31345345102  
12467817.8964    -8.71408880248    2.7891658051    0.0831867104499    0.00136155926977    4.29723626862    2.62480441248    0.366999570849    3.46159667868    0.339322268746    1.50489074741    0.9918    0.488990226778    2.44439194168    8.37693946598e-23    0.0    19.4262368226    16.7368717687    25.641793106  
38176373.0021    -8.42187401723    1.29066016353    0.143314946735    0.00300153385428    3.67116642713    1.68356624298    0.654933810168    4.44174149475    -0.0216019927713    5.473988012    0.9696    0.948504078697    5.86989617506    6.94086689281e-23    0.0    9.89885234069    10.117307946    14.1544055946  
51469866.1055    -8.40056503986    1.95784425948    0.130654792397    0.00256402057599    0.694767733088    2.53261001151    -0.740916345465    1.82827527556    0.146764275676    5.9974534182    0.9978    0.131723269717    4.65915152412    6.8607961572e-23    0.0    10.2627640712    9.95171619873    14.2954881582  
2466182.77605    -8.81109467369    0.439310678909    0.0672325051983    0.036751086114    1.85793711184    4.66217049542    -0.68234081057    0.529515933575    0.886717695632    5.66070905385    0.9936    0.0645831285092    5.45931853357    9.0500465874e-23    0.0    5.80995886333    6.16165300235    8.46886000091  
20367733.5647    -8.41500205801    1.95607145934    0.0688072423516    0.00127163345639    3.707688038    0.285267484716    -0.290429520893    5.57307988674    -0.320543941024    1.60958776928    0.9759    -0.667297886923    0.148447057039    6.91465383944e-23    0.0    4.47806691241    5.84883860266    7.36627424632  
23258777.742    -9.01801500971    0.44537946399    0.0499099549649    0.0346083991935    0.50460515019    5.95314355982    -0.483668821679    0.897136089014    0.921411097434    3.24912926252    0.9874    0.262366176978    1.85377396773    1.10477913817e-22    0.0    9.49344599795    10.8963329769    14.4518368818  
30239748.4062    -8.56926021312    0.666408594881    0.107093743199    0.00337351505528    5.31735343263    4.17860221157    0.0579714067161    6.02706845531    -0.968317696895    0.169208110944    0.9928    -0.973045769477    0.948204261237    7.57548025979e-23    0.0    4.45449390653    5.20962019471    6.8543897275  
10117565.8867    -8.3828608488    0.359824490786    0.126096922862    0.00530480206808    1.13236045814    0.434120760739    0.288225101697    2.53271571227    -0.676871120154    2.29259269386    0.992    -0.872733396374    1.30245345074    6.79637896261e-23    0.0    3.39020712542    3.88546992896    5.15658616937  
47491694.0122    -9.58819107553    -0.429889126653    0.0417844316066    0.0278111356997    1.96392130759    5.79004368988    0.881032767942    3.23494078575    0.198567723084    4.28854878672    0.9805    -0.983452154835    3.24873052437    3.16089608682e-22    0.0    23.923278231    22.7074848161    32.9841341858  
61728737.3131    -8.7685625942    1.12863891101    0.0244805141865    0.00271893738206    4.20685553118    3.75071799212    0.208826995413    4.93577334754    -0.406393717635    5.69748435805    0.9806    -0.58339786666    0.299841914935    8.73884292694e-23    0.0    12.695923487    11.4964899592    17.1276313181  
54925756.4962    -8.52766746887    0.90372107203    0.103815013618    0.00443151331058    5.06466296156    2.86790298015    -0.111556732207    2.54999033395    -0.00220367142153    4.48315315712    0.998    -0.572967325395    3.13996202608    7.38051768629e-23    0.0    6.75307792859    7.77955061013    10.3017216622  
10583921.5014    -8.5895714663    1.51509295579    0.0215727784573    0.00516405604337    1.04957227499    2.04744562844    0.915760099428    3.77707526753    0.416503843357    4.80911815919    0.9839    -0.89794428032    0.869687163467    7.67570320964e-23    0.0    9.77721106492    10.1200361898    14.0715666751  
49832428.3615    -8.38534007311    2.21322885144    0.170750840482    0.000839007870829    4.63295839156    6.23936518447    -0.49690998556    4.0693009651    -0.68623751414    3.55617068548    0.9969    -0.633257024867    5.6911106337    6.80525100904e-23    0.0    4.04421547459    4.06044983549    5.73087529714  
20149021.3928    -8.47887967487    0.790176616973    0.0188202914562    0.00973260339954    3.08061038842    0.378045236424    -0.132945793728    2.3349393534    0.36598994197    3.57499438757    0.9708    -0.115159458521    5.47553641871    7.1683713438e-23    0.0    5.77733414011    6.33216626848    8.57169291436  
7531140.94548    -8.85403218149    1.22691561415    0.0481515780681    0.00304876014329    4.51685240527    1.81881597491    0.985562598491    0.673233442813    -0.053278435    3.48302790932    0.9671    -0.17127630592    5.95966909078    9.39290652674e-23    0.0    8.75002789286    9.55578459487    12.9566973936  
29073191.0184    -8.45388129881    1.15779965487    0.151852039102    0.00299676893098    4.01035509567    4.89591805862    0.794839002499    2.42049107041    -0.263746013198    2.62209640966    0.989    0.809577413407    0.563844151576    7.06601394835e-23    0.0    9.95697485956    9.80762288969    13.976080105  
35868980.2911    -8.24342568102    -0.485555985705    0.105801892356    0.0114569095932    3.33544388006    1.28481098082    -0.622146818011    5.84611349794    -0.814811329687    1.00183610151    0.9928    -0.93319762985    1.05874351315    6.34340709813e-23    0.0    3.60322747013    3.45805679762    4.9941370643  
58852683.704    -9.36778232261    -0.821507491451    0.0231797531272    0.12926879913    5.8851552289    5.84981186305    -0.849788866168    4.08899661003    0.915398329219    0.840520167525    0.9923    0.066031377806    5.7894303334    1.83529469406e-22    0.0    11.6092506382    12.4368321925    17.0132153153  
31562638.3859    -8.96422159226    0.728740615211    0.0206832262131    0.0194226783289    2.66073057916    3.26769013826    -0.978134962318    6.20080962201    0.748101405995    4.49863511953    0.9837    -0.203955426328    1.69266577176    1.0435033099e-22    0.0    11.3829941051    12.7509990626    17.0927040544  
19042347.8086    -8.58771985885    0.450617406684    0.121733467742    0.0259788938604    6.07888026589    5.22048084109    0.547085997787    6.07504927828    0.741763690978    2.09510175549    0.9817    0.704517737632    3.43906905574    7.66645507493e-23    0.0    7.82817124582    8.11017470098    11.2718764513  
36676538.2159    -8.32401481205    -0.447792242959    0.120836298195    0.080685507131    5.53821584493    5.75183574909    -0.7610127213    2.95212032979    0.95144489652    1.75159138408    0.9777    0.661501545691    2.24130313698    6.59389881723e-23    0.0    1.63004245856    1.18384833109    2.01458067293  
40837404.2283    -8.48165663032    -1.22459919273    0.0598424324861    0.027231742528    0.878588104058    4.27054061781    0.260043654779    1.36822035219    -0.520045033066    3.47534789854    0.998    0.741908774314    2.63041535706    7.17997533234e-23    0.0    2.62847117434    2.42368588864    3.5753480951  
23768112.5332    -9.16760442393    -0.455313207573    0.153943541196    0.081479716805    2.22116104279    0.638220696145    -0.196954601953    2.88960600469    0.946009934495    2.994654669    0.9776    0.294020143638    4.88806706533    1.32730549967e-22    0.0    7.46830870233    7.49136548644    10.5780996273  
12656659.5376    -8.53380843028    -0.000658334155686    0.180517738418    0.0448220088018    2.3891763529    3.50355323815    0.0291085716774    1.38707898322    0.736510021269    2.07358247054    0.993    -0.0940518531708    2.44984861976    7.40832614986e-23    0.0    3.75436232953    3.77145065645    5.32156711462  
61433867.5214    -8.74859233949    0.765689264766    0.102726328733    0.00403011428712    4.79152017141    4.2026614035    0.573485698737    6.0804256378    -0.408859218098    0.135839013423    0.9877    0.689821818191    2.62380344373    8.60160583152e-23    0.0    10.6129694942    10.5433428944    14.9598529696  
15006381.0596    -8.52285105399    -0.41176480541    0.14377961717    0.0879770581258    1.52177344252    1.75959505886    -0.369945337298    0.437865161692    0.972954987351    0.159058062968    0.9888    -0.0376234235584    2.95429612054    7.35881347641e-23    0.0    4.76012826101    4.48299399567    6.53881153012  
10839256.8199    -8.64565584142    0.610045456885    0.000739290545124    0.030348686612    6.0046414584    5.53934786068    -0.811613860465    3.93800428523    0.917479199729    3.57840243767    0.9914    0.845523978345    2.85044894974    7.97186080754e-23    0.0    4.3821001732    4.75259182879    6.4645132082  
26507409.9455    -8.95601445127    0.831814262028    0.0643134910902    0.0079631083933    3.82257887062    2.02036802758    -0.975480657459    0.463897088248    0.18335312777    2.62656382313    0.9961    0.885585046722    1.8255623074    1.03475073219e-22    0.0    9.43700752926    8.96310672304    13.015160131  
47058903.9695    -8.49447793211    1.51462920863    0.000372042406681    0.0116283175566    5.68644098729    4.90694657496    -0.0502017311409    4.10061480735    0.987417754374    0.549903095986    0.9817    0.868050069459    2.69170147071    7.23442226536e-23    0.0    5.68867931429    6.26170007305    8.45990308134  
56607616.311    -8.42218750388    0.634570442397    0.0214888523639    0.00805187461138    6.04946365303    5.82446676993    0.657421839564    4.92893917245    0.026293296262    3.77401875314    0.9971    0.716798750777    1.48450817648    6.94207277132e-23    0.0    7.89620122767    6.34774721759    10.1313320233  
14343174.5774    -8.48251263189    0.0278418718145    0.0341517994752    0.0438591524207    0.991964944581    2.18984412082    0.54472831302    2.99993043035    0.890296713308    5.27753077299    0.9703    0.129343028412    1.84658181249    7.18364333757e-23    0.0    4.13315821243    3.91067736278    5.69002585624  
47640688.5189    -8.32875623095    1.50443340868    0.0283102625451    0.00999725462471    4.96212289089    5.72827655877    -0.207818473659    3.43306870553    0.858632736161    6.0567706208    0.9755    0.422019357389    0.34186402328    6.60952280057e-23    0.0    13.8819724857    14.3457682506    19.9627209266  
1380876.33051    -8.66940238809    0.94941657938    0.139477214647    0.0248819889783    6.1805284685    4.28136115629    0.565004032041    0.197607420327    0.885744887426    5.80302645178    0.998    -0.343271539043    2.25479341266    8.10684738425e-23    0.0    4.30528610319    3.37633252426    5.4712987256  
47699972.1595    -8.55065119949    4.83335491204    0.0281156338393    0.000191807130144    2.82437707223    5.29049162372    -0.454537575479    1.40105724326    0.513103218497    3.97511481858    0.9346    -0.689554272756    1.26143561132    7.48658383318e-23    0.0    1.31869901527    1.30857730443    1.85777868825  
50061970.6485    -8.77957935796    0.971638252357    0.0193607029046    0.0144045113889    2.38134570591    1.60086848589    0.486788571629    0.270549561432    0.741294046349    3.89866780818    0.9767    -0.607583610023    3.14218152314    8.81726779651e-23    0.0    18.2636592594    18.462890155    25.9699742476  
15018332.6681    -8.44550206883    -2.65680314504    0.185438456775    0.127351503645    2.07596007344    0.320163618882    0.745343959325    2.79977057478    -0.400629393074    6.20483737864    0.9887    -0.423738294516    1.29563690536    7.03271521061e-23    0.0    0.0    0.0    0.0  
18914730.6849    -8.88329061151    1.47396739529    0.0912200993069    0.00875057410791    2.62474671244    5.3179367459    0.288324402031    0.222060852759    0.757644400178    5.92132225746    0.9678    0.231080588416    2.91038356455    9.64509587982e-23    0.0    23.2627341489    23.3117073    32.9331215849  
13938415.5905    -9.20589489832    -1.71627636634    0.106422951432    0.0429554135973    4.00247900221    0.782171470649    -0.60716894838    1.53907383191    -0.627784507619    4.39345853372    0.9968    0.295530126771    3.66867293993    1.40091278232e-22    0.0    2.45654993885    2.55412596309    3.54375465254  
12003182.6359    -8.8275518377    0.669230119842    0.199768949429    0.00549105179169    0.993908934846    2.26479507292    -0.62100858659    1.26281355852    -0.0753322395631    1.90655931002    0.988    -0.840946902061    0.52843807396    9.17818977372e-23    0.0    8.70981810643    8.69614621105    12.3078791987  
1664127.88269    -8.82963657282    -1.18666587365    0.0286883609511    0.172734619927    0.618890488675    5.1352250585    -0.600711250281    5.56293147036    0.999966380188    2.35256326634    0.9795    0.0912974353    4.19732251873    9.19461654102e-23    0.0    1.91392093708    0.735926692505    2.05053199198  
46187670.5979    -9.05140102235    0.10782196056    0.000951578237552    0.0162908611205    2.27709813422    1.73627267431    -0.343952505538    2.93242502751    0.215883256363    4.32428108258    0.9843    -0.00481598077067    4.29267762301    1.14713095748e-22    0.0    16.6190158746    15.9480087592    23.0332514427  
14340925.436    -8.41582509417    0.394325988639    0.145090057304    0.0272405361676    4.08870032867    6.06006562584    -0.497978355277    0.400493267868    0.756075817488    5.48304446574    0.9752    -0.377942821322    2.67076919093    6.91783330432e-23    0.0    4.17792782825    3.54977216799    5.48233192927  
12132316.6181    -8.56114689281    0.0569685932451    0.0752623144377    0.0060460208325    0.49673859004    1.25473611682    -0.279215935898    4.83024028295    -0.994303081948    4.19950767864    0.9921    0.813367925736    5.57185501987    7.53616887908e-23    0.0    3.75585709644    2.64923616997    4.5961848106  
7034990.06614    -9.07913501997    1.50607891103    0.0671211381812    0.00426340604593    3.6411001314    5.49638643041    -0.635642837891    1.18768176842    0.232547648234    4.66549122711    0.9892    -0.157527852582    1.64064085874    1.18523074304e-22    0.0    20.5644962613    20.6392830154    29.1355197289  
13257223.593    -8.34842832112    0.420506488526    0.138137632213    0.0294640525335    4.3793709715    2.21159976474    -0.842067223775    3.8539347614    0.722143711545    5.41397304517    0.998    0.273258870831    2.31802532989    6.67572898551e-23    0.0    3.70447619106    3.12515586739    4.84662181789  
22214215.3556    -9.04988956014    0.560870359503    0.023477398707    0.0120095984566    3.81959817113    0.141613805548    -0.0242673923258    3.08807805356    0.324701704415    1.09920976204    0.9896    0.200008827982    3.96465271634    1.14514067227e-22    0.0    15.1847091712    14.2913999774    20.8523261515  
48681491.1221    -8.42494594072    -0.419087830888    0.0423015509956    0.0138939886127    4.56097472893    0.279184900002    -0.0843419776864    5.65576564709    -0.270780445965    5.38759665718    0.9845    -0.421538249008    0.883913871457    6.9524490423e-23    0.0    5.65312809162    6.09006391727    8.30943654749  
29409578.2416    -8.72412459938    -1.397989609    0.185023341635    0.140564599769    1.55853190321    1.16132669385    -0.048406658656    1.69471306832    0.602473296337    3.13588776264    0.9941    0.448907104788    2.9426824907    8.44079092433e-23    0.0    0.680894590046    0.592230950992    0.902416168996  
59195581.4191    -9.12899924123    2.93654664606    0.0392093470719    0.00270843155554    3.74927962767    0.59443953924    -0.85255879947    4.32680858552    0.860981563434    0.916237031795    0.9887    0.536845475406    4.21073230748    1.26101361839e-22    0.0    43.9447827792    43.8041898408    62.0479732233  
61669743.6973    -8.39782923969    -1.27892690768    0.169511393584    0.0289334767457    6.10471463186    5.60510125069    0.658236699227    3.78384231024    -0.595914274052    1.49186624692    0.9839    0.902954567737    1.60734025885    6.85063974021e-23    0.0    0.0    0.0    0.0  
27782228.4652    -8.61189991782    0.588539338252    0.121482798334    0.00596660755101    0.750489409556    1.53248967811    0.92378711389    3.84021116639    -0.0398930842575    4.56708526214    0.9909    0.862298573567    0.771878880572    7.79002545879e-23    0.0    6.19338552429    5.97462709392    8.60547460422  
57762945.098    -9.05544279276    0.629230108375    0.180909178223    0.00858058026142    3.928835828    2.82519946811    -0.121250595973    3.2478151811    0.00939618852706    6.07870426166    0.9946    0.371983323026    2.57157195563    1.15248663645e-22    0.0    8.94821000703    6.85455836143    11.2718868279  
10472426.4883    -8.39177152047    -0.255126577361    0.198086263077    0.0119030217579    2.4142904971    5.1068700621    -0.203864112207    3.64670112326    -0.353494037185    4.53784278221    0.9681    0.901422152225    6.03620482895    6.82867894382e-23    0.0    0.889611467349    1.66142046918    1.88460248812  
50789596.1534    -9.17375858083    1.10774437641    0.158201153756    0.0169642590493    1.21971346802    4.07142291503    0.519281407672    2.10943891197    0.777132373165    5.83762706197    0.9976    -0.82160846303    2.32759347052    1.33866543061e-22    0.0    16.4038949058    18.9846313512    25.0899182068  
56051218.6465    -8.8192894013    -0.0505848501552    0.170733210796    0.0416954429225    5.63923157695    3.90609517438    -0.14244816364    3.54023939129    0.721451607529    3.39024093297    0.98    0.139424359955    5.04671936338    9.11325624189e-23    0.0    4.98078271959    4.19595274188    6.51261974261  
17636804.2842    -8.37162008427    2.91058635438    0.185534675468    0.000444369565148    2.30816216189    6.12952631553    -0.824090690487    0.422073350361    -0.586882948524    1.64947454611    0.9689    0.415062306834    1.76484488779    6.75622642694e-23    0.0    0.781434729417    0.766624092612    1.09469298697  
62930529.9134    -8.73744938909    0.191745343028    0.19051901021    0.0475112719427    1.8716699271    2.57358725123    -0.835919591711    1.5887998776    0.942654576978    2.2666098919    0.9887    0.5695637965    2.27841424897    8.52761381064e-23    0.0    4.18511206236    4.68395001071    6.28128575033  
13216823.1796    -8.35544267079    2.31128277251    0.182702117738    0.00263737177887    0.953313124803    5.84145120854    0.528645710429    1.14366137637    0.447257169489    6.15265208464    0.9893    -0.0482190400319    2.67534154044    6.69986009246e-23    0.0    10.7697792742    8.51162779431    13.7271975772  
38435437.0017    -8.65935893458    3.02188550069    0.138599313728    0.00152520967374    2.83017148251    3.51568260692    0.149707707394    3.92287253681    0.599436025433    2.6013825926    0.9731    0.283625551417    5.99181865863    8.04889112548e-23    0.0    30.2505779345    31.1997719292    43.4571424947  
32906091.2242    -9.19264515507    -0.367066752129    0.192572250243    0.0266644905492    4.3889904983    3.89095758748    0.173225616054    1.28878719848    0.156253413328    0.14885285801    0.9787    0.0993483889539    5.07583964377    1.37441617822e-22    0.0    2.450797662    1.9267799328    3.11751344657  
45609776.4472    -8.26834400832    0.883971219309    0.137346861797    0.00797823653098    5.61799592485    4.60591747757    0.904341133317    3.04595461491    0.202976089966    3.30475281062    0.9942    0.201988451399    4.49548808286    6.41777107492e-23    0.0    4.56097375741    4.68609912914    6.53926652339  
